DATE,VOUCHER_NO,ACCOUNT_CODE,ACCOUNT_NAME,DEBIT_INR,CREDIT_INR,NARRATION,COUNTERPARTY
20-03-2025,JV-10560,ACC-64647,Bank A/c - HDFC Primary,0,64059.23,UTR/606222//EXP,Generic Vendor 2 Pvt Ltd
20-03-2025,JV-10868,ACC-19808,Utility Expenses - Electricity,136386.13,0,UTR/476105//EXP,Generic Vendor 3 Pvt Ltd
20-03-2025,JV-10868,ACC-64647,Bank A/c - HDFC Primary,0,136386.13,UTR/476105//EXP,Generic Vendor 3 Pvt Ltd
20-03-2025,JV-11167,ACC-71213,Outbound Freight & Logistics,85053.47,0,UTR/573639//EXP,Delta Trading Corp
20-03-2025,JV-11167,ACC-64647,Bank A/c - HDFC Primary,0,85053.47,UTR/573639//EXP,Delta Trading Corp
20-03-2025,JV-11639,ACC-71213,Outbound Freight & Logistics,121499,0,UTR/152871//EXP,Generic Vendor 46 Pvt Ltd
20-03-2025,JV-11639,ACC-14252,Bank A/c - Payroll,0,121499,UTR/152871//EXP,Generic Vendor 46 Pvt Ltd
20-03-2025,JV-11816,ACC-71213,Outbound Freight & Logistics,60716.07,0,UTR/695148//EXP,Generic Vendor 2 Pvt Ltd
20-03-2025,JV-11816,ACC-57994,Bank A/c - ICICI Current,0,60716.07,UTR/695148//EXP,Generic Vendor 2 Pvt Ltd
20-03-2025,JV-12023,ACC-28426,Trade Receivables - HQ,55311,0,INV INV-25-1023,Customer B Corp
20-03-2025,JV-12023,ACC-59560,Revenue - Domestic B2B,0,55311,INV INV-25-1023,Customer B Corp
20-03-2025,JV-12026,ACC-28426,Trade Receivables - HQ,135305,0,INV INV-25-1026,Customer G Corp
20-03-2025,JV-12026,ACC-59560,Revenue - Domestic B2B,0,135305,INV INV-25-1026,Customer G Corp
20-03-2025,JV-12044,ACC-28426,Trade Receivables - HQ,116803,0,INV INV-25-1044,Customer B Corp
20-03-2025,JV-12044,ACC-59560,Revenue - Domestic B2B,0,116803,INV INV-25-1044,Customer B Corp
20-03-2025,JV-12052,ACC-28426,Trade Receivables - HQ,191699,0,INV INV-25-1052,Customer D Corp
20-03-2025,JV-12052,ACC-59560,Revenue - Domestic B2B,0,191699,INV INV-25-1052,Customer D Corp
20-03-2025,JV-12093,ACC-28426,Trade Receivables - HQ,88044,0,INV INV-25-1093,Customer H Corp
20-03-2025,JV-12093,ACC-59560,Revenue - Domestic B2B,0,88044,INV INV-25-1093,Customer H Corp
20-03-2025,JV-12111,ACC-28426,Trade Receivables - HQ,179312,0,INV INV-25-1111,Customer D Corp
20-03-2025,JV-12111,ACC-59560,Revenue - Domestic B2B,0,179312,INV INV-25-1111,Customer D Corp
20-03-2025,JV-12119,ACC-28426,Trade Receivables - HQ,72662,0,INV INV-25-1119,Customer G Corp
20-03-2025,JV-12119,ACC-59560,Revenue - Domestic B2B,0,72662,INV INV-25-1119,Customer G Corp
20-03-2025,JV-12177,ACC-28426,Trade Receivables - HQ,76105,0,INV INV-25-1177,Customer G Corp
20-03-2025,JV-12177,ACC-59560,Revenue - Domestic B2B,0,76105,INV INV-25-1177,Customer G Corp
21-03-2025,JV-10319,ACC-52512,Salaries & Wages - Exec,130649.39,0,UTR/530816//EXP,Generic Vendor 3 Pvt Ltd
21-03-2025,JV-10319,ACC-64647,Bank A/c - HDFC Primary,0,130649.39,UTR/530816//EXP,Generic Vendor 3 Pvt Ltd
21-03-2025,JV-11433,ACC-50342,Legal & Professional Fees - Misc,31905.67,0,UTR/478707//EXP,Generic Vendor 18 Pvt Ltd
21-03-2025,JV-11433,ACC-57994,Bank A/c - ICICI Current,0,31905.67,UTR/478707//EXP,Generic Vendor 18 Pvt Ltd
21-03-2025,JV-11938,ACC-10250,Internet and Comm Charges,167925.05,0,UTR/729858//EXP,Generic Vendor 50 Pvt Ltd
21-03-2025,JV-11938,ACC-64647,Bank A/c - HDFC Primary,0,167925.05,UTR/729858//EXP,Generic Vendor 50 Pvt Ltd
21-03-2025,JV-12003,ACC-28426,Trade Receivables - HQ,153694,0,INV INV-25-1003,Customer C Corp
21-03-2025,JV-12003,ACC-59560,Revenue - Domestic B2B,0,153694,INV INV-25-1003,Customer C Corp
21-03-2025,JV-12008,ACC-28426,Trade Receivables - HQ,218266,0,INV INV-25-1008,Customer I Corp
21-03-2025,JV-12008,ACC-59560,Revenue - Domestic B2B,0,218266,INV INV-25-1008,Customer I Corp
21-03-2025,JV-12039,ACC-28426,Trade Receivables - HQ,134654,0,INV INV-25-1039,Customer A Corp
21-03-2025,JV-12039,ACC-59560,Revenue - Domestic B2B,0,134654,INV INV-25-1039,Customer A Corp
21-03-2025,JV-12048,ACC-28426,Trade Receivables - HQ,119092,0,INV INV-25-1048,Customer I Corp
21-03-2025,JV-12048,ACC-59560,Revenue - Domestic B2B,0,119092,INV INV-25-1048,Customer I Corp
21-03-2025,JV-12064,ACC-28426,Trade Receivables - HQ,156530,0,INV INV-25-1064,Customer B Corp
21-03-2025,JV-12064,ACC-59560,Revenue - Domestic B2B,0,156530,INV INV-25-1064,Customer B Corp
21-03-2025,JV-12082,ACC-28426,Trade Receivables - HQ,51016,0,INV INV-25-1082,Customer G Corp
21-03-2025,JV-12082,ACC-59560,Revenue - Domestic B2B,0,51016,INV INV-25-1082,Customer G Corp
21-03-2025,JV-12097,ACC-28426,Trade Receivables - HQ,98984,0,INV INV-25-1097,Customer D Corp
21-03-2025,JV-12097,ACC-59560,Revenue - Domestic B2B,0,98984,INV INV-25-1097,Customer D Corp
21-03-2025,JV-12130,ACC-28426,Trade Receivables - HQ,60965,0,INV INV-25-1130,Customer F Corp
21-03-2025,JV-12130,ACC-59560,Revenue - Domestic B2B,0,60965,INV INV-25-1130,Customer F Corp
21-03-2025,JV-12142,ACC-28426,Trade Receivables - HQ,169176,0,INV INV-25-1142,Customer E Corp
21-03-2025,JV-12142,ACC-59560,Revenue - Domestic B2B,0,169176,INV INV-25-1142,Customer E Corp
21-03-2025,JV-12154,ACC-28426,Trade Receivables - HQ,155878,0,INV INV-25-1154,Customer G Corp
21-03-2025,JV-12154,ACC-59560,Revenue - Domestic B2B,0,155878,INV INV-25-1154,Customer G Corp
21-03-2025,JV-12157,ACC-28426,Trade Receivables - HQ,214899,0,INV INV-25-1157,Customer B Corp
21-03-2025,JV-12157,ACC-59560,Revenue - Domestic B2B,0,214899,INV INV-25-1157,Customer B Corp
22-03-2025,JV-10111,ACC-50342,Legal & Professional Fees - Misc,40869.66,0,UTR/527398//EXP,Generic Vendor 27 Pvt Ltd
22-03-2025,JV-10111,ACC-14252,Bank A/c - Payroll,0,40869.66,UTR/527398//EXP,Generic Vendor 27 Pvt Ltd
22-03-2025,JV-10367,ACC-47102,Software Subscriptions - SaaS,24706.82,0,UTR/177649//EXP,Generic Vendor 55 Pvt Ltd
22-03-2025,JV-10367,ACC-64647,Bank A/c - HDFC Primary,0,24706.82,UTR/177649//EXP,Generic Vendor 55 Pvt Ltd
22-03-2025,JV-10545,ACC-28426,Trade Receivables - HQ,174294.07,0,UTR/354200//EXP,Generic Vendor 51 Pvt Ltd
22-03-2025,JV-10545,ACC-57994,Bank A/c - ICICI Current,0,174294.07,UTR/354200//EXP,Generic Vendor 51 Pvt Ltd
22-03-2025,JV-10705,ACC-52512,Salaries & Wages - Exec,42512.99,0,UTR/954017//EXP,Generic Vendor 38 Pvt Ltd
22-03-2025,JV-10705,ACC-57994,Bank A/c - ICICI Current,0,42512.99,UTR/954017//EXP,Generic Vendor 38 Pvt Ltd
22-03-2025,JV-10987,ACC-47102,Software Subscriptions - SaaS,102680.84,0,UTR/355090//EXP,Generic Vendor 50 Pvt Ltd
22-03-2025,JV-10987,ACC-57994,Bank A/c - ICICI Current,0,102680.84,UTR/355090//EXP,Generic Vendor 50 Pvt Ltd
22-03-2025,JV-11046,ACC-28426,Trade Receivables - HQ,53387.8,0,UTR/657783//EXP,Generic Vendor 48 Pvt Ltd
22-03-2025,JV-11046,ACC-57994,Bank A/c - ICICI Current,0,53387.8,UTR/657783//EXP,Generic Vendor 48 Pvt Ltd
22-03-2025,JV-11679,ACC-49980,Repairs and Maintenance - Plant,86783.93,0,UTR/264458//EXP,Generic Vendor 48 Pvt Ltd
22-03-2025,JV-11679,ACC-57994,Bank A/c - ICICI Current,0,86783.93,UTR/264458//EXP,Generic Vendor 48 Pvt Ltd
22-03-2025,JV-11866,ACC-50342,Legal & Professional Fees - Misc,34033.6,0,UTR/821027//EXP,Generic Vendor 49 Pvt Ltd
22-03-2025,JV-11866,ACC-57994,Bank A/c - ICICI Current,0,34033.6,UTR/821027//EXP,Generic Vendor 49 Pvt Ltd
22-03-2025,JV-11985,ACC-10250,Internet and Comm Charges,164208.62,0,UTR/735617//EXP,Generic Vendor 23 Pvt Ltd
22-03-2025,JV-11985,ACC-14252,Bank A/c - Payroll,0,164208.62,UTR/735617//EXP,Generic Vendor 23 Pvt Ltd
22-03-2025,JV-12012,ACC-28426,Trade Receivables - HQ,225203,0,INV INV-25-1012,Customer J Corp
22-03-2025,JV-12012,ACC-59560,Revenue - Domestic B2B,0,225203,INV INV-25-1012,Customer J Corp
22-03-2025,JV-12042,ACC-28426,Trade Receivables - HQ,117435,0,INV INV-25-1042,Customer E Corp
22-03-2025,JV-12042,ACC-59560,Revenue - Domestic B2B,0,117435,INV INV-25-1042,Customer E Corp
22-03-2025,JV-12087,ACC-28426,Trade Receivables - HQ,59268,0,INV INV-25-1087,Customer C Corp
22-03-2025,JV-12087,ACC-59560,Revenue - Domestic B2B,0,59268,INV INV-25-1087,Customer C Corp
22-03-2025,JV-12123,ACC-28426,Trade Receivables - HQ,102256,0,INV INV-25-1123,Customer C Corp
22-03-2025,JV-12123,ACC-59560,Revenue - Domestic B2B,0,102256,INV INV-25-1123,Customer C Corp
22-03-2025,JV-12162,ACC-28426,Trade Receivables - HQ,167845,0,INV INV-25-1162,Customer C Corp
22-03-2025,JV-12162,ACC-59560,Revenue - Domestic B2B,0,167845,INV INV-25-1162,Customer C Corp
22-03-2025,JV-12174,ACC-28426,Trade Receivables - HQ,224013,0,INV INV-25-1174,Customer A Corp
22-03-2025,JV-12174,ACC-59560,Revenue - Domestic B2B,0,224013,INV INV-25-1174,Customer A Corp
22-03-2025,JV-12332,ACC-98439,Travel and Conveyance,99999,0,Logistics NLS-1038,Nova Logistics Solutions
22-03-2025,JV-12332,ACC-57994,Bank A/c - ICICI Current,0,99999,Logistics NLS-1038,Nova Logistics Solutions
23-03-2025,JV-10131,ACC-19808,Utility Expenses - Electricity,109272.86,0,UTR/934904//EXP,Generic Vendor 8 Pvt Ltd
23-03-2025,JV-10131,ACC-14252,Bank A/c - Payroll,0,109272.86,UTR/934904//EXP,Generic Vendor 8 Pvt Ltd
23-03-2025,JV-10332,ACC-50342,Legal & Professional Fees - Misc,86032.49,0,UTR/105506//EXP,Generic Vendor 40 Pvt Ltd
23-03-2025,JV-10332,ACC-14252,Bank A/c - Payroll,0,86032.49,UTR/105506//EXP,Generic Vendor 40 Pvt Ltd
23-03-2025,JV-10482,ACC-59411,Marketing & Ad Spend,29411.52,0,UTR/292811//EXP,Generic Vendor 25 Pvt Ltd
23-03-2025,JV-10482,ACC-57994,Bank A/c - ICICI Current,0,29411.52,UTR/292811//EXP,Generic Vendor 25 Pvt Ltd
23-03-2025,JV-10492,ACC-52512,Salaries & Wages - Exec,39198.83,0,UTR/350956//EXP,Generic Vendor 59 Pvt Ltd
23-03-2025,JV-10492,ACC-14252,Bank A/c - Payroll,0,39198.83,UTR/350956//EXP,Generic Vendor 59 Pvt Ltd
23-03-2025,JV-10564,ACC-47102,Software Subscriptions - SaaS,14889.86,0,UTR/949541//EXP,Generic Vendor 3 Pvt Ltd
23-03-2025,JV-10564,ACC-57994,Bank A/c - ICICI Current,0,14889.86,UTR/949541//EXP,Generic Vendor 3 Pvt Ltd
23-03-2025,JV-10732,ACC-28426,Trade Receivables - HQ,18170.19,0,UTR/947438//EXP,Generic Vendor 23 Pvt Ltd
23-03-2025,JV-10732,ACC-64647,Bank A/c - HDFC Primary,0,18170.19,UTR/947438//EXP,Generic Vendor 23 Pvt Ltd
23-03-2025,JV-10871,ACC-19808,Utility Expenses - Electricity,120615.36,0,UTR/500118//EXP,Generic Vendor 60 Pvt Ltd
23-03-2025,JV-10871,ACC-14252,Bank A/c - Payroll,0,120615.36,UTR/500118//EXP,Generic Vendor 60 Pvt Ltd
23-03-2025,JV-10960,ACC-52512,Salaries & Wages - Exec,78311.62,0,UTR/600318//EXP,Generic Vendor 17 Pvt Ltd
23-03-2025,JV-10960,ACC-64647,Bank A/c - HDFC Primary,0,78311.62,UTR/600318//EXP,Generic Vendor 17 Pvt Ltd
23-03-2025,JV-11131,ACC-52512,Salaries & Wages - Exec,12396.09,0,UTR/108739//EXP,Delta Trading Corp
23-03-2025,JV-11131,ACC-57994,Bank A/c - ICICI Current,0,12396.09,UTR/108739//EXP,Delta Trading Corp
23-03-2025,JV-11265,ACC-52512,Salaries & Wages - Exec,113314.98,0,UTR/634160//EXP,Generic Vendor 30 Pvt Ltd
23-03-2025,JV-11265,ACC-57994,Bank A/c - ICICI Current,0,113314.98,UTR/634160//EXP,Generic Vendor 30 Pvt Ltd
23-03-2025,JV-11369,ACC-98439,Travel and Conveyance,90665.45,0,UTR/685616//EXP,Generic Vendor 6 Pvt Ltd
23-03-2025,JV-11369,ACC-57994,Bank A/c - ICICI Current,0,90665.45,UTR/685616//EXP,Generic Vendor 6 Pvt Ltd
23-03-2025,JV-11730,ACC-89551,Office Supplies & Consumables,84896.58,0,UTR/302365//EXP,Generic Vendor 60 Pvt Ltd
23-03-2025,JV-11730,ACC-64647,Bank A/c - HDFC Primary,0,84896.58,UTR/302365//EXP,Generic Vendor 60 Pvt Ltd
23-03-2025,JV-11896,ACC-89551,Office Supplies & Consumables,71203.97,0,UTR/871399//EXP,Generic Vendor 28 Pvt Ltd
23-03-2025,JV-11896,ACC-14252,Bank A/c - Payroll,0,71203.97,UTR/871399//EXP,Generic Vendor 28 Pvt Ltd
23-03-2025,JV-11958,ACC-49980,Repairs and Maintenance - Plant,154556.64,0,UTR/202046//EXP,Generic Vendor 26 Pvt Ltd
23-03-2025,JV-11958,ACC-14252,Bank A/c - Payroll,0,154556.64,UTR/202046//EXP,Generic Vendor 26 Pvt Ltd
23-03-2025,JV-11993,ACC-28426,Trade Receivables - HQ,129456.76,0,UTR/789247//EXP,Generic Vendor 37 Pvt Ltd
23-03-2025,JV-11993,ACC-64647,Bank A/c - HDFC Primary,0,129456.76,UTR/789247//EXP,Generic Vendor 37 Pvt Ltd
23-03-2025,JV-12055,ACC-28426,Trade Receivables - HQ,204969,0,INV INV-25-1055,Customer C Corp
23-03-2025,JV-12055,ACC-59560,Revenue - Domestic B2B,0,204969,INV INV-25-1055,Customer C Corp
23-03-2025,JV-12058,ACC-28426,Trade Receivables - HQ,170174,0,INV INV-25-1058,Customer G Corp
23-03-2025,JV-12058,ACC-59560,Revenue - Domestic B2B,0,170174,INV INV-25-1058,Customer G Corp
23-03-2025,JV-12085,ACC-28426,Trade Receivables - HQ,74300,0,INV INV-25-1085,Customer C Corp
23-03-2025,JV-12085,ACC-59560,Revenue - Domestic B2B,0,74300,INV INV-25-1085,Customer C Corp
23-03-2025,JV-12192,ACC-28426,Trade Receivables - HQ,190546,0,INV INV-25-1192,Customer C Corp
23-03-2025,JV-12192,ACC-59560,Revenue - Domestic B2B,0,190546,INV INV-25-1192,Customer C Corp
24-03-2025,JV-10310,ACC-28426,Trade Receivables - HQ,25824.44,0,UTR/188834//EXP,Generic Vendor 46 Pvt Ltd
24-03-2025,JV-10310,ACC-57994,Bank A/c - ICICI Current,0,25824.44,UTR/188834//EXP,Generic Vendor 46 Pvt Ltd
24-03-2025,JV-10695,ACC-10250,Internet and Comm Charges,7992.56,0,UTR/468765//EXP,Generic Vendor 45 Pvt Ltd
24-03-2025,JV-10695,ACC-14252,Bank A/c - Payroll,0,7992.56,UTR/468765//EXP,Generic Vendor 45 Pvt Ltd
24-03-2025,JV-10958,ACC-71213,Outbound Freight & Logistics,43619.07,0,UTR/605543//EXP,Generic Vendor 52 Pvt Ltd
24-03-2025,JV-10958,ACC-57994,Bank A/c - ICICI Current,0,43619.07,UTR/605543//EXP,Generic Vendor 52 Pvt Ltd
24-03-2025,JV-11004,ACC-71213,Outbound Freight & Logistics,58870.27,0,UTR/112394//EXP,Generic Vendor 1 Pvt Ltd
24-03-2025,JV-11004,ACC-57994,Bank A/c - ICICI Current,0,58870.27,UTR/112394//EXP,Generic Vendor 1 Pvt Ltd
24-03-2025,JV-11626,ACC-59411,Marketing & Ad Spend,31556.02,0,UTR/301537//EXP,Generic Vendor 47 Pvt Ltd
24-03-2025,JV-11626,ACC-64647,Bank A/c - HDFC Primary,0,31556.02,UTR/301537//EXP,Generic Vendor 47 Pvt Ltd
24-03-2025,JV-11719,ACC-98439,Travel and Conveyance,131338.06,0,UTR/552945//EXP,Generic Vendor 18 Pvt Ltd
24-03-2025,JV-11719,ACC-64647,Bank A/c - HDFC Primary,0,131338.06,UTR/552945//EXP,Generic Vendor 18 Pvt Ltd
24-03-2025,JV-11812,ACC-59411,Marketing & Ad Spend,80646.5,0,UTR/685573//EXP,Generic Vendor 55 Pvt Ltd
24-03-2025,JV-11812,ACC-64647,Bank A/c - HDFC Primary,0,80646.5,UTR/685573//EXP,Generic Vendor 55 Pvt Ltd
24-03-2025,JV-11907,ACC-19808,Utility Expenses - Electricity,177703.51,0,UTR/615609//EXP,Generic Vendor 53 Pvt Ltd
24-03-2025,JV-11907,ACC-64647,Bank A/c - HDFC Primary,0,177703.51,UTR/615609//EXP,Generic Vendor 53 Pvt Ltd
24-03-2025,JV-12056,ACC-28426,Trade Receivables - HQ,118148,0,INV INV-25-1056,Customer C Corp
24-03-2025,JV-12056,ACC-59560,Revenue - Domestic B2B,0,118148,INV INV-25-1056,Customer C Corp
24-03-2025,JV-12074,ACC-28426,Trade Receivables - HQ,226830,0,INV INV-25-1074,Customer J Corp
24-03-2025,JV-12074,ACC-59560,Revenue - Domestic B2B,0,226830,INV INV-25-1074,Customer J Corp
24-03-2025,JV-12141,ACC-28426,Trade Receivables - HQ,171626,0,INV INV-25-1141,Customer A Corp
24-03-2025,JV-12141,ACC-59560,Revenue - Domestic B2B,0,171626,INV INV-25-1141,Customer A Corp
24-03-2025,JV-12161,ACC-28426,Trade Receivables - HQ,143426,0,INV INV-25-1161,Customer J Corp
24-03-2025,JV-12161,ACC-59560,Revenue - Domestic B2B,0,143426,INV INV-25-1161,Customer J Corp
24-03-2025,JV-12304,ACC-47102,Software Subscriptions - SaaS,99999,0,Logistics NLS-1010,Nova Logistics Solutions
24-03-2025,JV-12304,ACC-14252,Bank A/c - Payroll,0,99999,Logistics NLS-1010,Nova Logistics Solutions
25-03-2025,JV-10170,ACC-59411,Marketing & Ad Spend,91583.58,0,UTR/559023//EXP,Generic Vendor 32 Pvt Ltd
25-03-2025,JV-10170,ACC-57994,Bank A/c - ICICI Current,0,91583.58,UTR/559023//EXP,Generic Vendor 32 Pvt Ltd
25-03-2025,JV-10371,ACC-28426,Trade Receivables - HQ,143484.26,0,UTR/335134//EXP,Generic Vendor 33 Pvt Ltd
25-03-2025,JV-10371,ACC-64647,Bank A/c - HDFC Primary,0,143484.26,UTR/335134//EXP,Generic Vendor 33 Pvt Ltd
25-03-2025,JV-10463,ACC-98439,Travel and Conveyance,178959.89,0,UTR/172371//EXP,Generic Vendor 60 Pvt Ltd
25-03-2025,JV-10463,ACC-14252,Bank A/c - Payroll,0,178959.89,UTR/172371//EXP,Generic Vendor 60 Pvt Ltd
25-03-2025,JV-10613,ACC-49980,Repairs and Maintenance - Plant,119020.89,0,UTR/199807//EXP,Generic Vendor 46 Pvt Ltd
25-03-2025,JV-10613,ACC-57994,Bank A/c - ICICI Current,0,119020.89,UTR/199807//EXP,Generic Vendor 46 Pvt Ltd
25-03-2025,JV-10743,ACC-52512,Salaries & Wages - Exec,95493.48,0,UTR/217984//EXP,Generic Vendor 27 Pvt Ltd
25-03-2025,JV-10743,ACC-14252,Bank A/c - Payroll,0,95493.48,UTR/217984//EXP,Generic Vendor 27 Pvt Ltd
25-03-2025,JV-11028,ACC-98439,Travel and Conveyance,32543.15,0,UTR/200195//EXP,Generic Vendor 7 Pvt Ltd
25-03-2025,JV-11028,ACC-64647,Bank A/c - HDFC Primary,0,32543.15,UTR/200195//EXP,Generic Vendor 7 Pvt Ltd
25-03-2025,JV-11049,ACC-52512,Salaries & Wages - Exec,36238.73,0,UTR/259540//EXP,Generic Vendor 2 Pvt Ltd
25-03-2025,JV-11049,ACC-57994,Bank A/c - ICICI Current,0,36238.73,UTR/259540//EXP,Generic Vendor 2 Pvt Ltd
25-03-2025,JV-11283,ACC-49980,Repairs and Maintenance - Plant,35003.23,0,UTR/134697//EXP,Generic Vendor 34 Pvt Ltd
25-03-2025,JV-11283,ACC-57994,Bank A/c - ICICI Current,0,35003.23,UTR/134697//EXP,Generic Vendor 34 Pvt Ltd
25-03-2025,JV-11313,ACC-10250,Internet and Comm Charges,104711.32,0,UTR/841978//EXP,Generic Vendor 33 Pvt Ltd
25-03-2025,JV-11313,ACC-57994,Bank A/c - ICICI Current,0,104711.32,UTR/841978//EXP,Generic Vendor 33 Pvt Ltd
25-03-2025,JV-11655,ACC-71213,Outbound Freight & Logistics,130714.53,0,UTR/460875//EXP,Generic Vendor 21 Pvt Ltd
25-03-2025,JV-11655,ACC-57994,Bank A/c - ICICI Current,0,130714.53,UTR/460875//EXP,Generic Vendor 21 Pvt Ltd
25-03-2025,JV-12005,ACC-28426,Trade Receivables - HQ,160268,0,INV INV-25-1005,Customer H Corp
25-03-2025,JV-12005,ACC-59560,Revenue - Domestic B2B,0,160268,INV INV-25-1005,Customer H Corp
25-03-2025,JV-12018,ACC-28426,Trade Receivables - HQ,50769,0,INV INV-25-1018,Customer E Corp
25-03-2025,JV-12018,ACC-59560,Revenue - Domestic B2B,0,50769,INV INV-25-1018,Customer E Corp
25-03-2025,JV-12022,ACC-28426,Trade Receivables - HQ,249041,0,INV INV-25-1022,Customer A Corp
25-03-2025,JV-12022,ACC-59560,Revenue - Domestic B2B,0,249041,INV INV-25-1022,Customer A Corp
25-03-2025,JV-12034,ACC-28426,Trade Receivables - HQ,52747,0,INV INV-25-1034,Customer F Corp
25-03-2025,JV-12034,ACC-59560,Revenue - Domestic B2B,0,52747,INV INV-25-1034,Customer F Corp
25-03-2025,JV-12077,ACC-28426,Trade Receivables - HQ,149299,0,INV INV-25-1077,Customer A Corp
25-03-2025,JV-12077,ACC-59560,Revenue - Domestic B2B,0,149299,INV INV-25-1077,Customer A Corp
25-03-2025,JV-12091,ACC-28426,Trade Receivables - HQ,220171,0,INV INV-25-1091,Customer H Corp
25-03-2025,JV-12091,ACC-59560,Revenue - Domestic B2B,0,220171,INV INV-25-1091,Customer H Corp
25-03-2025,JV-12114,ACC-28426,Trade Receivables - HQ,184633,0,INV INV-25-1114,Customer A Corp
25-03-2025,JV-12114,ACC-59560,Revenue - Domestic B2B,0,184633,INV INV-25-1114,Customer A Corp
25-03-2025,JV-12118,ACC-28426,Trade Receivables - HQ,233323,0,INV INV-25-1118,Customer H Corp
25-03-2025,JV-12118,ACC-59560,Revenue - Domestic B2B,0,233323,INV INV-25-1118,Customer H Corp
25-03-2025,JV-12120,ACC-28426,Trade Receivables - HQ,58392,0,INV INV-25-1120,Customer C Corp
25-03-2025,JV-12120,ACC-59560,Revenue - Domestic B2B,0,58392,INV INV-25-1120,Customer C Corp
25-03-2025,JV-12136,ACC-28426,Trade Receivables - HQ,234064,0,INV INV-25-1136,Customer E Corp
25-03-2025,JV-12136,ACC-59560,Revenue - Domestic B2B,0,234064,INV INV-25-1136,Customer E Corp
25-03-2025,JV-12138,ACC-28426,Trade Receivables - HQ,187982,0,INV INV-25-1138,Customer D Corp
25-03-2025,JV-12138,ACC-59560,Revenue - Domestic B2B,0,187982,INV INV-25-1138,Customer D Corp
25-03-2025,JV-12179,ACC-28426,Trade Receivables - HQ,196779,0,INV INV-25-1179,Customer G Corp
25-03-2025,JV-12179,ACC-59560,Revenue - Domestic B2B,0,196779,INV INV-25-1179,Customer G Corp
26-03-2025,JV-10004,ACC-71213,Outbound Freight & Logistics,42017.99,0,UTR/391704//EXP,Generic Vendor 38 Pvt Ltd
26-03-2025,JV-10004,ACC-57994,Bank A/c - ICICI Current,0,42017.99,UTR/391704//EXP,Generic Vendor 38 Pvt Ltd
26-03-2025,JV-10013,ACC-28426,Trade Receivables - HQ,15638.24,0,UTR/279451//EXP,Generic Vendor 41 Pvt Ltd
26-03-2025,JV-10013,ACC-14252,Bank A/c - Payroll,0,15638.24,UTR/279451//EXP,Generic Vendor 41 Pvt Ltd
26-03-2025,JV-10453,ACC-71213,Outbound Freight & Logistics,137051.04,0,UTR/796353//EXP,Generic Vendor 52 Pvt Ltd
26-03-2025,JV-10453,ACC-57994,Bank A/c - ICICI Current,0,137051.04,UTR/796353//EXP,Generic Vendor 52 Pvt Ltd
26-03-2025,JV-10515,ACC-50342,Legal & Professional Fees - Misc,91474.94,0,UTR/776234//EXP,Generic Vendor 28 Pvt Ltd
26-03-2025,JV-10515,ACC-64647,Bank A/c - HDFC Primary,0,91474.94,UTR/776234//EXP,Generic Vendor 28 Pvt Ltd
26-03-2025,JV-10895,ACC-59411,Marketing & Ad Spend,147565.52,0,UTR/883171//EXP,Generic Vendor 5 Pvt Ltd
26-03-2025,JV-10895,ACC-14252,Bank A/c - Payroll,0,147565.52,UTR/883171//EXP,Generic Vendor 5 Pvt Ltd
26-03-2025,JV-11106,ACC-52512,Salaries & Wages - Exec,108355.92,0,UTR/139186//EXP,Generic Vendor 20 Pvt Ltd
26-03-2025,JV-11106,ACC-64647,Bank A/c - HDFC Primary,0,108355.92,UTR/139186//EXP,Generic Vendor 20 Pvt Ltd
26-03-2025,JV-11550,ACC-50342,Legal & Professional Fees - Misc,73983.18,0,UTR/729557//EXP,Generic Vendor 28 Pvt Ltd
26-03-2025,JV-11550,ACC-64647,Bank A/c - HDFC Primary,0,73983.18,UTR/729557//EXP,Generic Vendor 28 Pvt Ltd
26-03-2025,JV-11617,ACC-47102,Software Subscriptions - SaaS,86453.59,0,UTR/571351//EXP,Generic Vendor 56 Pvt Ltd
26-03-2025,JV-11617,ACC-57994,Bank A/c - ICICI Current,0,86453.59,UTR/571351//EXP,Generic Vendor 56 Pvt Ltd
26-03-2025,JV-11950,ACC-89551,Office Supplies & Consumables,59664.67,0,UTR/822049//EXP,Generic Vendor 33 Pvt Ltd
26-03-2025,JV-11950,ACC-14252,Bank A/c - Payroll,0,59664.67,UTR/822049//EXP,Generic Vendor 33 Pvt Ltd
26-03-2025,JV-12041,ACC-28426,Trade Receivables - HQ,169346,0,INV INV-25-1041,Customer H Corp
26-03-2025,JV-12041,ACC-59560,Revenue - Domestic B2B,0,169346,INV INV-25-1041,Customer H Corp
26-03-2025,JV-12072,ACC-28426,Trade Receivables - HQ,221829,0,INV INV-25-1072,Customer C Corp
26-03-2025,JV-12072,ACC-59560,Revenue - Domestic B2B,0,221829,INV INV-25-1072,Customer C Corp
26-03-2025,JV-12135,ACC-28426,Trade Receivables - HQ,208338,0,INV INV-25-1135,Customer A Corp
26-03-2025,JV-12135,ACC-59560,Revenue - Domestic B2B,0,208338,INV INV-25-1135,Customer A Corp
26-03-2025,JV-12185,ACC-28426,Trade Receivables - HQ,178376,0,INV INV-25-1185,Customer J Corp
